Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
51        	90        	1         	i    	-60.9619647432	3.3462e-27    	12  	12  	12  	12  	4   	4   	4   	4   
80        	90        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
81        	90        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
82        	90        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
90        	91        	1         	i    	-41.7100315948	7.6836e-19    	4   	4   	4   	4   	4   	4   	4   	4   
90        	92        	1         	i    	-41.7100315948	7.6836e-19    	4   	4   	4   	4   	4   	4   	4   	4   
90        	103       	1         	i    	-25.8853573204	5.7297e-12    	4   	4   	4   	4   	1   	1   	1   	1   
51        	91        	1         	i    	-60.9619647432	3.3462e-27    	12  	12  	12  	12  	4   	4   	4   	4   
80        	91        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
81        	91        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
82        	91        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
91        	92        	1         	i    	-41.7100315948	7.6836e-19    	4   	4   	4   	4   	4   	4   	4   	4   
91        	103       	1         	i    	-25.8853573204	5.7297e-12    	4   	4   	4   	4   	1   	1   	1   	1   
51        	92        	1         	i    	-60.9619647432	3.3462e-27    	12  	12  	12  	12  	4   	4   	4   	4   
80        	92        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
81        	92        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
82        	92        	1         	i    	-30.2374202771	7.38e-14      	2   	2   	2   	2   	4   	4   	4   	4   
92        	103       	1         	i    	-25.8853573204	5.7297e-12    	4   	4   	4   	4   	1   	1   	1   	1   
93        	94        	1         	i    	-52.9880855017	9.7178e-24    	4   	4   	4   	4   	4   	4   	4   	4   
93        	97        	1         	i    	-62.2990552490	8.7875e-28    	4   	4   	4   	4   	7   	7   	7   	7   
93        	98        	1         	i    	-52.9880855017	9.7178e-24    	4   	4   	4   	4   	4   	4   	4   	4   
94        	97        	1         	i    	-62.2990552490	8.7875e-28    	4   	4   	4   	4   	7   	7   	7   	7   
94        	98        	1         	i    	-52.9880855017	9.7178e-24    	4   	4   	4   	4   	4   	4   	4   	4   
95        	100       	1         	i    	-39.4137395317	7.6354e-18    	4   	4   	4   	4   	4   	4   	4   	4   
95        	101       	1         	i    	-39.4137395317	7.6354e-18    	4   	4   	4   	4   	4   	4   	4   	4   
96        	99        	1         	i    	-79.4463167262	3.1398e-35    	9   	9   	9   	9   	9   	9   	9   	9   
96        	102       	1         	i    	-79.4463167262	3.1398e-35    	9   	9   	9   	9   	9   	9   	9   	9   
15        	97        	1         	i    	-81.4562381003	4.2073e-36    	10  	10  	10  	10  	7   	7   	7   	7   
97        	98        	1         	i    	-62.2990552490	8.7875e-28    	7   	7   	7   	7   	4   	4   	4   	4   
99        	102       	1         	i    	-79.4463167262	3.1398e-35    	9   	9   	9   	9   	9   	9   	9   	9   
100       	101       	1         	i    	-39.4137395317	7.6354e-18    	4   	4   	4   	4   	4   	4   	4   	4   
26        	104       	1         	i    	-50.3260285989	1.3921e-22    	1   	1   	1   	1   	9   	9   	9   	9   
27        	104       	1         	i    	-50.3260285989	1.3921e-22    	1   	1   	1   	1   	9   	9   	9   	9   
28        	104       	1         	i    	-50.3260285989	1.3921e-22    	1   	1   	1   	1   	9   	9   	9   	9   
89        	105       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
90        	105       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
91        	105       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
92        	105       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
95        	105       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
96        	105       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
99        	105       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
100       	105       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
101       	105       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
102       	105       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
105       	106       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
105       	107       	1         	i    	-131.0891239875	1.1714e-57    	16  	16  	16  	16  	15  	15  	15  	15  
105       	108       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
105       	109       	1         	i    	-131.0891239875	1.1714e-57    	16  	16  	16  	16  	15  	15  	15  	15  
105       	110       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
105       	111       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
89        	106       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
90        	106       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
91        	106       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
92        	106       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
95        	106       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
96        	106       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
99        	106       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
100       	106       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
101       	106       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
102       	106       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
106       	107       	1         	i    	-131.0891239875	1.1714e-57    	16  	16  	16  	16  	15  	15  	15  	15  
106       	108       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
106       	109       	1         	i    	-131.0891239875	1.1714e-57    	16  	16  	16  	16  	15  	15  	15  	15  
106       	110       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
106       	111       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
89        	107       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
90        	107       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
91        	107       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
92        	107       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
95        	107       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
96        	107       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
99        	107       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
100       	107       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
101       	107       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
102       	107       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
107       	108       	1         	i    	-131.0891239875	1.1714e-57    	15  	15  	15  	15  	16  	16  	16  	16  
107       	109       	1         	i    	-128.5559239718	1.4753e-56    	15  	15  	15  	15  	15  	15  	15  	15  
107       	110       	1         	i    	-131.0891239875	1.1714e-57    	15  	15  	15  	15  	16  	16  	16  	16  
107       	111       	1         	i    	-131.0891239875	1.1714e-57    	15  	15  	15  	15  	16  	16  	16  	16  
89        	108       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
90        	108       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
91        	108       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
92        	108       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
95        	108       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
96        	108       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
99        	108       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
100       	108       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
101       	108       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
102       	108       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
108       	109       	1         	i    	-131.0891239875	1.1714e-57    	16  	16  	16  	16  	15  	15  	15  	15  
108       	110       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
108       	111       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
89        	109       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
90        	109       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
91        	109       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
92        	109       	1         	i    	-79.9343739291	1.9273e-35    	4   	4   	4   	4   	15  	15  	15  	15  
95        	109       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
96        	109       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
99        	109       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
100       	109       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
101       	109       	1         	i    	-78.7862278976	6.0754e-35    	4   	4   	4   	4   	15  	15  	15  	15  
102       	109       	1         	i    	-97.7627957240	3.4846e-43    	9   	9   	9   	9   	15  	15  	15  	15  
109       	110       	1         	i    	-131.0891239875	1.1714e-57    	15  	15  	15  	15  	16  	16  	16  	16  
109       	111       	1         	i    	-131.0891239875	1.1714e-57    	15  	15  	15  	15  	16  	16  	16  	16  
89        	110       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
90        	110       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
91        	110       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
92        	110       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
95        	110       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
96        	110       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
99        	110       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
100       	110       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
101       	110       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
102       	110       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
110       	111       	1         	i    	-134.3154711838	4.6508e-59    	16  	16  	16  	16  	16  	16  	16  	16  
89        	111       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
90        	111       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
91        	111       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
92        	111       	1         	i    	-82.4675739448	1.5303e-36    	4   	4   	4   	4   	16  	16  	16  	16  
95        	111       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
96        	111       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
99        	111       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
100       	111       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
101       	111       	1         	i    	-81.3194279133	4.8242e-36    	4   	4   	4   	4   	16  	16  	16  	16  
102       	111       	1         	i    	-100.2959957397	2.767e-44     	9   	9   	9   	9   	16  	16  	16  	16  
95        	112       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
100       	112       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
101       	112       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
112       	113       	1         	i    	-244.2266393032	8.5846e-107   	27  	27  	27  	27  	32  	32  	32  	32  
112       	114       	1         	i    	-245.7805260045	1.815e-107    	27  	27  	27  	27  	42  	42  	42  	42  
112       	115       	1         	i    	-244.2266393032	8.5846e-107   	27  	27  	27  	27  	32  	32  	32  	32  
112       	116       	1         	i    	-244.2266393032	8.5846e-107   	27  	27  	27  	27  	32  	32  	32  	32  
112       	117       	1         	i    	-244.2266393032	8.5846e-107   	27  	27  	27  	27  	32  	32  	32  	32  
112       	118       	1         	i    	-234.0161035331	2.334e-102    	27  	27  	27  	27  	27  	27  	27  	27  
95        	113       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
100       	113       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
101       	113       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
113       	114       	1         	i    	-260.8430920385	5.2154e-114   	32  	32  	32  	32  	42  	42  	42  	42  
113       	115       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
113       	116       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
113       	117       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
113       	118       	1         	i    	-244.2266393032	8.5846e-107   	32  	32  	32  	32  	27  	27  	27  	27  
44        	114       	1         	i    	-173.9654768884	2.8038e-76    	12  	12  	12  	12  	42  	42  	42  	42  
114       	115       	1         	i    	-260.8430920385	5.2154e-114   	42  	42  	42  	42  	32  	32  	32  	32  
114       	116       	1         	i    	-260.8430920385	5.2154e-114   	42  	42  	42  	42  	32  	32  	32  	32  
114       	117       	1         	i    	-260.8430920385	5.2154e-114   	42  	42  	42  	42  	32  	32  	32  	32  
114       	118       	1         	i    	-245.7805260045	1.815e-107    	42  	42  	42  	42  	27  	27  	27  	27  
95        	115       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
100       	115       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
101       	115       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
115       	116       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
115       	117       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
115       	118       	1         	i    	-244.2266393032	8.5846e-107   	32  	32  	32  	32  	27  	27  	27  	27  
95        	116       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
100       	116       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
101       	116       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
116       	117       	1         	i    	-259.2892053372	2.4668e-113   	32  	32  	32  	32  	32  	32  	32  	32  
116       	118       	1         	i    	-244.2266393032	8.5846e-107   	32  	32  	32  	32  	27  	27  	27  	27  
95        	117       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
100       	117       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
101       	117       	1         	i    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	32  	32  	32  
117       	118       	1         	i    	-244.2266393032	8.5846e-107   	32  	32  	32  	32  	27  	27  	27  	27  
95        	118       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
100       	118       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
101       	118       	1         	i    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	27  	27  	27  
119       	120       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	121       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	122       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	123       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	124       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
119       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	121       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	122       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	123       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	124       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
120       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	122       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	123       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	124       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
121       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
122       	123       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
122       	124       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
122       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
122       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
122       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
123       	124       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
123       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
123       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
123       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
124       	125       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
124       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
124       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
125       	126       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
125       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
126       	127       	1         	i    	-20.9098815532	8.2976e-10    	2   	2   	2   	2   	2   	2   	2   	2   
